topic,polarity,claim_type,confidence,needs_verification,buyer_impact,claim_summary,source_channel,source_owner,source_title,source_url,source_video_id,timestamp_start,transcript_language,extraction_provider,extraction_method,content_reuse_policy,usage_rights,reuse_policy,raw_transcript_stored,claim_file,claim_dir
Mercedes,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,🚐🔋 Volkswagen ID. Buzz 2025: la combi eléctrica moderna ⚡🚀 | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=QitI0_bBVRU,QitI0_bBVRU,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/QitI0_bBVRU.json,youtube-library-output/knowledge/claims
Mercedes,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,De Mazda a MG - Me lo compro o no me lo compro,https://www.youtube.com/watch?v=1bdcjm9yJVE,1bdcjm9yJVE,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/1bdcjm9yJVE.json,youtube-library-output/knowledge/claims
Mercedes,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,"Infiniti QX30 2017; Alma de Mercedes, aunque no del mejor Mercedes.",https://www.youtube.com/watch?v=VWTikrCbsyU,VWTikrCbsyU,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/VWTikrCbsyU.json,youtube-library-output/knowledge/claims
Mercedes,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Mercedes-Benz E 200 vs Infiniti Q70,https://www.youtube.com/watch?v=RlYrDLaCEIg,RlYrDLaCEIg,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/RlYrDLaCEIg.json,youtube-library-output/knowledge/claims
Mercedes-Benz,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes-Benz; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,De Mazda a MG - Me lo compro o no me lo compro,https://www.youtube.com/watch?v=1bdcjm9yJVE,1bdcjm9yJVE,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/1bdcjm9yJVE.json,youtube-library-output/knowledge/claims
Mercedes-Benz,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes-Benz; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Mercedes-Benz E 200 vs Infiniti Q70,https://www.youtube.com/watch?v=RlYrDLaCEIg,RlYrDLaCEIg,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/RlYrDLaCEIg.json,youtube-library-output/knowledge/claims
MG,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre MG; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"43. Fanáticos de MG, Ford Ranger Raptor, Mazda CX-3 Mexicana, Carretera con carga inalámbrica",https://www.youtube.com/watch?v=cQZbi2OPviU,cQZbi2OPviU,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/cQZbi2OPviU.json,youtube-library-output/knowledge/claims
MG,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre MG; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"Fanáticos de MG, Ford Ranger Raptor, Mazda CX-3 Mexicana, Carretera con carga inalámbrica | #43",https://www.youtube.com/watch?v=BhwicrKoEO4,BhwicrKoEO4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/BhwicrKoEO4.json,youtube-library-output/knowledge/claims
MG,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre MG; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,De Mazda a MG - Me lo compro o no me lo compro,https://www.youtube.com/watch?v=1bdcjm9yJVE,1bdcjm9yJVE,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/1bdcjm9yJVE.json,youtube-library-output/knowledge/claims
Mini,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mini; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,BYD ES LA MEJOR MARCA DEL MUNDO,https://www.youtube.com/watch?v=paAQvYxjyn0,paAQvYxjyn0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/paAQvYxjyn0.json,youtube-library-output/knowledge/claims
Mini,positive,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion favorable sobre Mini; requiere revision editorial o AI antes de publicarse como afirmacion.,El Dios de los Autos,El Dios de los Autos,NUEVO Toyota Land Cruiser FJ SE COME VIVO A SUZUKI JIMNY (ADIOS SUZUKI ya nadie te COMPRARÁ),https://www.youtube.com/watch?v=I944R7n7dfI,I944R7n7dfI,,,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/I944R7n7dfI.json,youtube-library-output/knowledge/claims
Mitsubishi,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mitsubishi; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,Mitsubishi L200 2021 | PruebameLaNave #160 | Reseña,https://www.youtube.com/watch?v=S3NnUhMRK7c,S3NnUhMRK7c,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/S3NnUhMRK7c.json,youtube-library-output/knowledge/claims
Mitsubishi,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mitsubishi; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"Precio elevado, ahorro justificado? Mitsubishi Outlander PHEV | PruebameLa... Nave #175 | Reseña",https://www.youtube.com/watch?v=r4yJ_RMtkuE,r4yJ_RMtkuE,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/r4yJ_RMtkuE.json,youtube-library-output/knowledge/claims
Mitsubishi,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mitsubishi; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,5 MITSUBISHI QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=eBAl-Fj1lkQ,eBAl-Fj1lkQ,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/eBAl-Fj1lkQ.json,youtube-library-output/knowledge/claims
Mitsubishi,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mitsubishi; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,MEJORANDO AL MITSUBISHI 3000GT! (Proyecto 3000gt - ep02) *CarsLatino*,https://www.youtube.com/watch?v=tyIjiNEtZso,tyIjiNEtZso,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/tyIjiNEtZso.json,youtube-library-output/knowledge/claims
Mitsubishi,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mitsubishi; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,CUIDADO!!! NO CAIGAS!! #toyota #auto #hyundai #mazda #nissan #honda #mitsubishi #mazda #volkswagen,https://www.youtube.com/shorts/i4gvUL_mZ6M,i4gvUL_mZ6M,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/i4gvUL_mZ6M.json,youtube-library-output/knowledge/claims
Mitsubishi,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mitsubishi; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,NISSAN Y MITSUBISHI SON COMPRADOS POR MARCA CHINA - ENORME NOTICIA,https://www.youtube.com/watch?v=qG98Th4nygU,qG98Th4nygU,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/qG98Th4nygU.json,youtube-library-output/knowledge/claims
Nissan,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Nissan; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"224. Tank 300 híbrido, Chirey y DHL hacen alianza, Nissan y Honda vs China",https://www.youtube.com/watch?v=5p0P6HyYtW0,5p0P6HyYtW0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/5p0P6HyYtW0.json,youtube-library-output/knowledge/claims
Nissan,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Nissan; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,boot accu air sema 2016 las vegas nevada nissan gtr lamborghini bmw mercedes benz,https://www.youtube.com/watch?v=4hyw3gHG4YA,4hyw3gHG4YA,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/4hyw3gHG4YA.json,youtube-library-output/knowledge/claims
Nissan,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Nissan; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,5 NISSAN QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=yIDCcL0gbD4,yIDCcL0gbD4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/yIDCcL0gbD4.json,youtube-library-output/knowledge/claims
Nissan,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Nissan; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,HONDA vs NISSAN ¿Cual es la Reina de las Suv? *CarsLatino*,https://www.youtube.com/watch?v=c1v4SIL4Q3U,c1v4SIL4Q3U,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/c1v4SIL4Q3U.json,youtube-library-output/knowledge/claims
Nissan,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Nissan; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,Prueba de Manejo - Ford Mustang GT 2017,https://www.youtube.com/watch?v=hC557xbz5XE,hC557xbz5XE,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/hC557xbz5XE.json,youtube-library-output/knowledge/claims
Nissan,negative,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion critica sobre Nissan; requiere revision editorial o AI antes de publicarse como afirmacion.,CarsLatino,CarsLatino,Rueda Contra Rueda - Renault Koleos vs Peugeot 3008 (Comparativa) *CarsLatino*,https://www.youtube.com/watch?v=8koVSrO15JA,8koVSrO15JA,,es,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/8koVSrO15JA.json,youtube-library-output/knowledge/claims
Nissan,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Nissan; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,NISSAN Y MITSUBISHI SON COMPRADOS POR MARCA CHINA - ENORME NOTICIA,https://www.youtube.com/watch?v=qG98Th4nygU,qG98Th4nygU,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/qG98Th4nygU.json,youtube-library-output/knowledge/claims
Nissan,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Nissan; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Nissan LEAF 2018 - Y lo puedes comprar por Internet,https://www.youtube.com/watch?v=yiuViWzrRmU,yiuViWzrRmU,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/yiuViWzrRmU.json,youtube-library-output/knowledge/claims
Omoda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Omoda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"19. Chirey Omoda 5, Subaru WRX S4, Autódromo Riviera Maya, Categorías Rabadilla de Oro",https://www.youtube.com/watch?v=OEP3diaCMWw,OEP3diaCMWw,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/OEP3diaCMWw.json,youtube-library-output/knowledge/claims
Omoda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Omoda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"Chirey Omoda 5, Subaru WRX S4, Autódromo Riviera Maya, Categorías Rabadilla de Oro | 19",https://www.youtube.com/watch?v=i9MvJIC7Zf0,i9MvJIC7Zf0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/i9MvJIC7Zf0.json,youtube-library-output/knowledge/claims
Omoda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Omoda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Chirey Omoda 5,https://www.youtube.com/watch?v=NY2ykbBPawA,NY2ykbBPawA,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/NY2ykbBPawA.json,youtube-library-output/knowledge/claims
Peugeot,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Peugeot; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,Peugeot 301 HDI 2020 ( diesel )| PruebameLa... Nave #139 | Reseña,https://www.youtube.com/watch?v=sWmGLwDf71o,sWmGLwDf71o,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/sWmGLwDf71o.json,youtube-library-output/knowledge/claims
Peugeot,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Peugeot; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,Peugeot Rifter Allure hdi 2021 | PruebameLa... Nave #133 | Reseña,https://www.youtube.com/watch?v=a3x14a4C0bg,a3x14a4C0bg,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/a3x14a4C0bg.json,youtube-library-output/knowledge/claims
Peugeot,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Peugeot; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,¿El PEOR Motor de Peugeot? (Puretech) *CarsLatino* (ep.3),https://www.youtube.com/watch?v=WkUCl42Bhd0,WkUCl42Bhd0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/WkUCl42Bhd0.json,youtube-library-output/knowledge/claims
Peugeot,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Peugeot; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,QUE AUTO BARATO ME COMPRO PEUGEOT 208,https://www.youtube.com/watch?v=awtjejZLJJQ,awtjejZLJJQ,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/awtjejZLJJQ.json,youtube-library-output/knowledge/claims
Peugeot,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Peugeot; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Jeep Avenger Turbo - El Jeep que podríamos comprar,https://www.youtube.com/watch?v=d4RAEvZ5m-k,d4RAEvZ5m-k,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/d4RAEvZ5m-k.json,youtube-library-output/knowledge/claims
Peugeot,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Peugeot; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,"¿Me lo compro o no me lo compro? | Con Lalo Vargas | Peugeot, Ram y Renault",https://www.youtube.com/watch?v=RJuaMqk0J_M,RJuaMqk0J_M,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/external/sergio-oliveira/claims/RJuaMqk0J_M.json,youtube-library-output/external/sergio-oliveira/claims
Ram,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ram; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"33. El precio del limón y el aguacate, Ram Night Edition, Kwid 2023.",https://www.youtube.com/watch?v=bff0Ni8J7IM,bff0Ni8J7IM,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/bff0Ni8J7IM.json,youtube-library-output/knowledge/claims
Ram,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ram; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"El precio del limón y el aguacate, Ram Night Edition, Kwid 2023. | Podcast #33",https://www.youtube.com/watch?v=ZfI1VAFeKN8,ZfI1VAFeKN8,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/ZfI1VAFeKN8.json,youtube-library-output/knowledge/claims
Ram,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ram; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Ram 700 2021. El mejor valor/precio de su categoría.,https://www.youtube.com/watch?v=vaysVq7ZuDw,vaysVq7ZuDw,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/vaysVq7ZuDw.json,youtube-library-output/knowledge/claims
Ram,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Ram; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,"¿Me lo compro o no me lo compro? | Con Lalo Vargas | Peugeot, Ram y Renault",https://www.youtube.com/watch?v=RJuaMqk0J_M,RJuaMqk0J_M,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/external/sergio-oliveira/claims/RJuaMqk0J_M.json,youtube-library-output/external/sergio-oliveira/claims
Renault,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Renault; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"33. El precio del limón y el aguacate, Ram Night Edition, Kwid 2023.",https://www.youtube.com/watch?v=bff0Ni8J7IM,bff0Ni8J7IM,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/bff0Ni8J7IM.json,youtube-library-output/knowledge/claims
Renault,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Renault; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,Renault Duster Oroch | PruebameLa... Nave #63 | Reseña,https://www.youtube.com/watch?v=ubnd7gHVK-c,ubnd7gHVK-c,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/ubnd7gHVK-c.json,youtube-library-output/knowledge/claims
Renault,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Renault; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,Renault Duster Turbo CVT | PruebameLa... Nave #184 | Reseña,https://www.youtube.com/watch?v=vWr-5fVzYNY,vWr-5fVzYNY,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/vWr-5fVzYNY.json,youtube-library-output/knowledge/claims
Renault,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Renault; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,COMPRÉ un RENAULT y lo DESTRUÍ al instante,https://www.youtube.com/watch?v=EGtnVtejo2o,EGtnVtejo2o,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/EGtnVtejo2o.json,youtube-library-output/knowledge/claims
Renault,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Renault; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,QUE AUTO BARATO ME COMPRO| RENAULT SANDERO,https://www.youtube.com/watch?v=llKqCi3kJSo,llKqCi3kJSo,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/llKqCi3kJSo.json,youtube-library-output/knowledge/claims
Renault,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Renault; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,"¿Me lo compro o no me lo compro? | Con Lalo Vargas | Peugeot, Ram y Renault",https://www.youtube.com/watch?v=RJuaMqk0J_M,RJuaMqk0J_M,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/external/sergio-oliveira/claims/RJuaMqk0J_M.json,youtube-library-output/external/sergio-oliveira/claims
Seat,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Seat; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Seat Tarraco. ¿Mejor que la Tiguan?,https://www.youtube.com/watch?v=dDztRzElBPg,dDztRzElBPg,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/dDztRzElBPg.json,youtube-library-output/knowledge/claims
Subaru,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Subaru; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"19. Chirey Omoda 5, Subaru WRX S4, Autódromo Riviera Maya, Categorías Rabadilla de Oro",https://www.youtube.com/watch?v=OEP3diaCMWw,OEP3diaCMWw,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/OEP3diaCMWw.json,youtube-library-output/knowledge/claims
Subaru,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Subaru; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"Chirey Omoda 5, Subaru WRX S4, Autódromo Riviera Maya, Categorías Rabadilla de Oro | 19",https://www.youtube.com/watch?v=i9MvJIC7Zf0,i9MvJIC7Zf0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/i9MvJIC7Zf0.json,youtube-library-output/knowledge/claims
Subaru,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Subaru; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,Los 7 PEORES Subaru del Mundo *CarsLatino*,https://www.youtube.com/watch?v=IsJaHl6QRgY,IsJaHl6QRgY,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/IsJaHl6QRgY.json,youtube-library-output/knowledge/claims
Subaru,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Subaru; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,MEJORANDO AL MITSUBISHI 3000GT! (Proyecto 3000gt - ep02) *CarsLatino*,https://www.youtube.com/watch?v=tyIjiNEtZso,tyIjiNEtZso,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/tyIjiNEtZso.json,youtube-library-output/knowledge/claims
